type,title,displaytitle,wikibase_item,pageid,lang,dir,revision,tid,timestamp,description,description_source,extract,extract_html,namespace.id,namespace.text,titles.canonical,titles.normalized,titles.display,thumbnail.source,thumbnail.width,thumbnail.height,originalimage.source,originalimage.width,originalimage.height,content_urls.desktop.page,content_urls.desktop.revisions,content_urls.desktop.edit,content_urls.desktop.talk,content_urls.mobile.page,content_urls.mobile.revisions,content_urls.mobile.edit,content_urls.mobile.talk
standard,Pierino da Vinci,Pierino da Vinci,Q2257005,14343534,en,ltr,986203445,74a2c420-87d5-11eb-a035-ab981bb6a7d2,2020-10-30T12:30:51Z,,,"Pierino da Vinci, born Pier Francesco di Bartolomeo di Ser Piero da Vinci, was an Italian sculptor, born in the small town of Vinci in Tuscany; he was the nephew of Leonardo da Vinci.","<p><b>Pierino da Vinci</b>, born <b>Pier Francesco di Bartolomeo di Ser Piero da Vinci</b>, was an Italian sculptor, born in the small town of Vinci in Tuscany; he was the nephew of Leonardo da Vinci.</p>",0,,Pierino_da_Vinci,Pierino da Vinci,Pierino da Vinci,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Young_river_god_Da_Vinci_Louvre_RF1623.jpg/128px-Young_river_god_Da_Vinci_Louvre_RF1623.jpg,128.0,320.0,https://upload.wikimedia.org/wikipedia/commons/c/c2/Young_river_god_Da_Vinci_Louvre_RF1623.jpg,1450.0,3625.0,https://en.wikipedia.org/wiki/Pierino_da_Vinci,https://en.wikipedia.org/wiki/Pierino_da_Vinci?action=history,https://en.wikipedia.org/wiki/Pierino_da_Vinci?action=edit,https://en.wikipedia.org/wiki/Talk:Pierino_da_Vinci,https://en.m.wikipedia.org/wiki/Pierino_da_Vinci,https://en.m.wikipedia.org/wiki/Special:History/Pierino_da_Vinci,https://en.m.wikipedia.org/wiki/Pierino_da_Vinci?action=edit,https://en.m.wikipedia.org/wiki/Talk:Pierino_da_Vinci
standard,Bartolommeo Bandinelli,Bartolommeo Bandinelli,Q358348,149451,en,ltr,997635328,51b00690-b1f0-11eb-b422-5f0e210e6c89,2021-01-01T14:30:50Z,,,"Bartolommeo Bandinelli, actually Bartolommeo Brandini, was a Renaissance Italian sculptor, draughtsman and painter.","<p><b>Bartolommeo Bandinelli</b>, actually <b>Bartolommeo Brandini</b>, was a Renaissance Italian sculptor, draughtsman and painter.</p>",0,,Bartolommeo_Bandinelli,Bartolommeo Bandinelli,Bartolommeo Bandinelli,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Baccio_Bandinelli_self-portrait%2C_Vasari_Corridor_2016-05-06.jpg/247px-Baccio_Bandinelli_self-portrait%2C_Vasari_Corridor_2016-05-06.jpg,247.0,320.0,https://upload.wikimedia.org/wikipedia/commons/0/02/Baccio_Bandinelli_self-portrait%2C_Vasari_Corridor_2016-05-06.jpg,1727.0,2233.0,https://en.wikipedia.org/wiki/Bartolommeo_Bandinelli,https://en.wikipedia.org/wiki/Bartolommeo_Bandinelli?action=history,https://en.wikipedia.org/wiki/Bartolommeo_Bandinelli?action=edit,https://en.wikipedia.org/wiki/Talk:Bartolommeo_Bandinelli,https://en.m.wikipedia.org/wiki/Bartolommeo_Bandinelli,https://en.m.wikipedia.org/wiki/Special:History/Bartolommeo_Bandinelli,https://en.m.wikipedia.org/wiki/Bartolommeo_Bandinelli?action=edit,https://en.m.wikipedia.org/wiki/Talk:Bartolommeo_Bandinelli
standard,Giuliano Bugiardini,Giuliano Bugiardini,Q2578459,9278499,en,ltr,1009366567,97c2a3d0-b33b-11eb-be3f-99cecd4cdfac,2021-02-28T05:27:31Z,,,Giuliano di Piero di Simone Bugiardini was an Italian Renaissance painter. He was born and was mainly active in Florence. He was a painter primarily of religious subjects but he also executed a number of portraits and a few works with mythological subjects.,<p><b>Giuliano di Piero di Simone Bugiardini</b> was an Italian Renaissance painter. He was born and was mainly active in Florence. He was a painter primarily of religious subjects but he also executed a number of portraits and a few works with mythological subjects.</p>,0,,Giuliano_Bugiardini,Giuliano Bugiardini,Giuliano Bugiardini,,,,,,,https://en.wikipedia.org/wiki/Giuliano_Bugiardini,https://en.wikipedia.org/wiki/Giuliano_Bugiardini?action=history,https://en.wikipedia.org/wiki/Giuliano_Bugiardini?action=edit,https://en.wikipedia.org/wiki/Talk:Giuliano_Bugiardini,https://en.m.wikipedia.org/wiki/Giuliano_Bugiardini,https://en.m.wikipedia.org/wiki/Special:History/Giuliano_Bugiardini,https://en.m.wikipedia.org/wiki/Giuliano_Bugiardini?action=edit,https://en.m.wikipedia.org/wiki/Talk:Giuliano_Bugiardini
standard,Cristofano Gherardi,Cristofano Gherardi,Q1660326,10554216,en,ltr,1000056721,c9966bf0-898b-11eb-b47b-4d8fb3e6a357,2021-01-13T09:51:42Z,Italian painter,local,"Cristofano or Cristoforo Gherardi, also known as il Doceno, was an Italian painter of the late-Renaissance or Mannerist period, active mainly in Florence and Tuscany.","<p><b>Cristofano</b> or <b>Cristoforo Gherardi</b>, also known as il Doceno, was an Italian painter of the late-Renaissance or Mannerist period, active mainly in Florence and Tuscany.</p>",0,,Cristofano_Gherardi,Cristofano Gherardi,Cristofano Gherardi,https://upload.wikimedia.org/wikipedia/commons/7/7c/137_le_vite%2C_cristofano_gherardi.jpg,259.0,300.0,https://upload.wikimedia.org/wikipedia/commons/7/7c/137_le_vite%2C_cristofano_gherardi.jpg,259.0,300.0,https://en.wikipedia.org/wiki/Cristofano_Gherardi,https://en.wikipedia.org/wiki/Cristofano_Gherardi?action=history,https://en.wikipedia.org/wiki/Cristofano_Gherardi?action=edit,https://en.wikipedia.org/wiki/Talk:Cristofano_Gherardi,https://en.m.wikipedia.org/wiki/Cristofano_Gherardi,https://en.m.wikipedia.org/wiki/Special:History/Cristofano_Gherardi,https://en.m.wikipedia.org/wiki/Cristofano_Gherardi?action=edit,https://en.m.wikipedia.org/wiki/Talk:Cristofano_Gherardi
standard,Pontormo,Pontormo,Q207929,300050,en,ltr,1021093981,2b81aba0-b1fe-11eb-a5f7-8bbe927745ee,2021-05-02T21:36:15Z,Florentine Mannerist painter,local,"Jacopo Carucci, usually known as Jacopo da Pontormo, Jacopo Pontormo or simply Pontormo, was an Italian Mannerist painter and portraitist from the Florentine School. His work represents a profound stylistic shift from the calm perspectival regularity that characterized the art of the Florentine Renaissance. He is famous for his use of twining poses, coupled with ambiguous perspective; his figures often seem to float in an uncertain environment, unhampered by the forces of gravity.","<p><b>Jacopo Carucci</b>, usually known as <i>Jacopo da Pontormo</i>, <i>Jacopo Pontormo</i> or simply <b>Pontormo</b>, was an Italian Mannerist painter and portraitist from the Florentine School. His work represents a profound stylistic shift from the calm perspectival regularity that characterized the art of the Florentine Renaissance. He is famous for his use of twining poses, coupled with ambiguous perspective; his figures often seem to float in an uncertain environment, unhampered by the forces of gravity.</p>",0,,Pontormo,Pontormo,Pontormo,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/138_le_vite%2C_jacopo_pontormo.jpg/260px-138_le_vite%2C_jacopo_pontormo.jpg,260.0,320.0,https://upload.wikimedia.org/wikipedia/commons/9/98/138_le_vite%2C_jacopo_pontormo.jpg,508.0,625.0,https://en.wikipedia.org/wiki/Pontormo,https://en.wikipedia.org/wiki/Pontormo?action=history,https://en.wikipedia.org/wiki/Pontormo?action=edit,https://en.wikipedia.org/wiki/Talk:Pontormo,https://en.m.wikipedia.org/wiki/Pontormo,https://en.m.wikipedia.org/wiki/Special:History/Pontormo,https://en.m.wikipedia.org/wiki/Pontormo?action=edit,https://en.m.wikipedia.org/wiki/Talk:Pontormo
standard,Simone Mosca,Simone Mosca,Q2342529,14343804,en,ltr,996645885,748c2ee0-87d5-11eb-9410-95a06248a437,2020-12-27T21:24:25Z,,,"Simone Mosca (1492–1554) was an Italian sculptor who was born in Settignano. His sons were sculptors Francesco Mosca, called Il Moschino and Simone Simoncelli, also known as Simone Moschino (1533-1610). During the late 1520s and early 1530s Simone worked with Michelangelo on the Medici Chapel in Florence. A Venus by Francesco Moschino was described in 1782 in the Royal Palace of Turin. Simone Mosca died in Orvieto, Italy in 1554.","<p><b>Simone Mosca</b> (1492–1554) was an Italian sculptor who was born in Settignano. His sons were sculptors Francesco Mosca, called <i>Il Moschino</i> and Simone Simoncelli, also known as <i>Simone Moschino</i> (1533-1610). During the late 1520s and early 1530s Simone worked with Michelangelo on the Medici Chapel in Florence. A <i>Venus</i> by Francesco Moschino was described in 1782 in the Royal Palace of Turin. Simone Mosca died in Orvieto, Italy in 1554.</p>",0,,Simone_Mosca,Simone Mosca,Simone Mosca,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Moschino_Sturz_des_Phaeton.jpg/258px-Moschino_Sturz_des_Phaeton.jpg,258.0,320.0,https://upload.wikimedia.org/wikipedia/commons/4/40/Moschino_Sturz_des_Phaeton.jpg,2353.0,2919.0,https://en.wikipedia.org/wiki/Simone_Mosca,https://en.wikipedia.org/wiki/Simone_Mosca?action=history,https://en.wikipedia.org/wiki/Simone_Mosca?action=edit,https://en.wikipedia.org/wiki/Talk:Simone_Mosca,https://en.m.wikipedia.org/wiki/Simone_Mosca,https://en.m.wikipedia.org/wiki/Special:History/Simone_Mosca,https://en.m.wikipedia.org/wiki/Simone_Mosca?action=edit,https://en.m.wikipedia.org/wiki/Talk:Simone_Mosca
standard,Girolamo Genga,Girolamo Genga,Q920115,2897148,en,ltr,1019959812,deb55fa0-b30c-11eb-854c-af6164bcb8ab,2021-04-26T11:20:32Z,,,"Girolamo Genga was an Italian painter and architect of the late Renaissance, Mannerist style.","<p><b>Girolamo Genga</b> was an Italian painter and architect of the late Renaissance, Mannerist style.</p>",0,,Girolamo_Genga,Girolamo Genga,Girolamo Genga,https://upload.wikimedia.org/wikipedia/commons/f/f5/140_le_vite%2C_girolamo_genga.jpg,275.0,300.0,https://upload.wikimedia.org/wikipedia/commons/f/f5/140_le_vite%2C_girolamo_genga.jpg,275.0,300.0,https://en.wikipedia.org/wiki/Girolamo_Genga,https://en.wikipedia.org/wiki/Girolamo_Genga?action=history,https://en.wikipedia.org/wiki/Girolamo_Genga?action=edit,https://en.wikipedia.org/wiki/Talk:Girolamo_Genga,https://en.m.wikipedia.org/wiki/Girolamo_Genga,https://en.m.wikipedia.org/wiki/Special:History/Girolamo_Genga,https://en.m.wikipedia.org/wiki/Girolamo_Genga?action=edit,https://en.m.wikipedia.org/wiki/Talk:Girolamo_Genga
standard,Bartolommeo Genga,Bartolommeo Genga,Q601390,14352156,en,ltr,1007805980,752142f0-87d5-11eb-b311-b37c1c01abef,2021-02-20T01:04:16Z,,,"Bartolommeo Genga (1518–1558) was an Italian architect who was born in Cesena, Italy. He was the son of Girolamo Genga (1467–1551) and the brother-in-law of Giovanni Battista Belluzzi (1506–1554). At 20 years of age, Bartolommeo went to Florence, to continue the studies he commenced with his father. In Florence, he befriended Giorgio Vasari (1511–1574) and Bartolomeo Ammanati (1511–1592). After spending three years in Florence, he returned to his father, who was then building the church of San Giovanni Battista in Pesaro. 
Upon the death of his father in 1551, Bartolommeo assumed his father’s position with Duke Francesco Maria I della Rovere. Bartolommeo continued the building of San Giovanni Battista and built the Palace of Pesaro.","<p><b>Bartolommeo Genga</b> (1518–1558) was an Italian architect who was born in Cesena, Italy. He was the son of Girolamo Genga (1467–1551) and the brother-in-law of Giovanni Battista Belluzzi (1506–1554). At 20 years of age, Bartolommeo went to Florence, to continue the studies he commenced with his father. In Florence, he befriended Giorgio Vasari (1511–1574) and Bartolomeo Ammanati (1511–1592). After spending three years in Florence, he returned to his father, who was then building the church of San Giovanni Battista in Pesaro. 
Upon the death of his father in 1551, Bartolommeo assumed his father’s position with Duke Francesco Maria I della Rovere. Bartolommeo continued the building of San Giovanni Battista and built the Palace of Pesaro.</p>",0,,Bartolommeo_Genga,Bartolommeo Genga,Bartolommeo Genga,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Auberge_de_France%2C_Birgu_03.jpg/239px-Auberge_de_France%2C_Birgu_03.jpg,239.0,320.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Auberge_de_France%2C_Birgu_03.jpg/1936px-Auberge_de_France%2C_Birgu_03.jpg,1936.0,2592.0,https://en.wikipedia.org/wiki/Bartolommeo_Genga,https://en.wikipedia.org/wiki/Bartolommeo_Genga?action=history,https://en.wikipedia.org/wiki/Bartolommeo_Genga?action=edit,https://en.wikipedia.org/wiki/Talk:Bartolommeo_Genga,https://en.m.wikipedia.org/wiki/Bartolommeo_Genga,https://en.m.wikipedia.org/wiki/Special:History/Bartolommeo_Genga,https://en.m.wikipedia.org/wiki/Bartolommeo_Genga?action=edit,https://en.m.wikipedia.org/wiki/Talk:Bartolommeo_Genga
standard,Giovanni Battista Belluzzi,Giovanni Battista Belluzzi,Q762531,14351101,en,ltr,1002869581,01c64430-5fcc-11eb-a81e-6b17997712a7,2021-01-26T11:45:34Z,,,"Giovanni Battista Belluzzi (1506–1554), also known as Giovanni Battista di Bartolomeo Bellucci and as Il Sanmarino, was a Sammarinese architect and military engineer. He was born in San Marino on September 27, 1506 and at 18 years of age was sent by his father to Bologna, to learn commerce under Bastiano di Ronco, a merchant of the Guild of Wool. 
After two years, he returned to San Marino, where he set up a wool business of his own. His first wife, Cagli, died shortly after they were married. His second wife was the daughter of Girolamo Genga (1467–1551). The couple lived with Girolamo Genga, from whom Giovanni learned architecture. In 1541, his second wife died, leaving Giovanni to raise two sons. In 1543, Giovanni entered into the service of Cosimo I de' Medici, Grand Duke of Tuscany, as an engineer. He designed fortifications for Florence, Pistoia, Pisa and San Miniato and also wrote a book on military architecture. He was wounded in the siege of Montalcino and was killed by enemy fire in a fortress of Aiuola.","<p><b>Giovanni Battista Belluzzi</b> (1506–1554), also known as <b>Giovanni Battista di Bartolomeo Bellucci</b> and as <b>Il Sanmarino</b>, was a Sammarinese architect and military engineer. He was born in San Marino on September 27, 1506 and at 18 years of age was sent by his father to Bologna, to learn commerce under Bastiano di Ronco, a merchant of the Guild of Wool. 
After two years, he returned to San Marino, where he set up a wool business of his own. His first wife, Cagli, died shortly after they were married. His second wife was the daughter of Girolamo Genga (1467–1551). The couple lived with Girolamo Genga, from whom Giovanni learned architecture. In 1541, his second wife died, leaving Giovanni to raise two sons. In 1543, Giovanni entered into the service of Cosimo I de' Medici, Grand Duke of Tuscany, as an engineer. He designed fortifications for Florence, Pistoia, Pisa and San Miniato and also wrote a book on military architecture. He was wounded in the siege of Montalcino and was killed by enemy fire in a fortress of Aiuola.</p>",0,,Giovanni_Battista_Belluzzi,Giovanni Battista Belluzzi,Giovanni Battista Belluzzi,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Belluzzi%2C_Giovan_Battista_%E2%80%93_Nuova_inventione_di_fabricar_fortezze_di_varie_forme%2C_1598_%E2%80%93_BEIC_13245267.jpg/223px-Belluzzi%2C_Giovan_Battista_%E2%80%93_Nuova_inventione_di_fabricar_fortezze_di_varie_forme%2C_1598_%E2%80%93_BEIC_13245267.jpg,223.0,320.0,https://upload.wikimedia.org/wikipedia/commons/e/e9/Belluzzi%2C_Giovan_Battista_%E2%80%93_Nuova_inventione_di_fabricar_fortezze_di_varie_forme%2C_1598_%E2%80%93_BEIC_13245267.jpg,1425.0,2039.0,https://en.wikipedia.org/wiki/Giovanni_Battista_Belluzzi,https://en.wikipedia.org/wiki/Giovanni_Battista_Belluzzi?action=history,https://en.wikipedia.org/wiki/Giovanni_Battista_Belluzzi?action=edit,https://en.wikipedia.org/wiki/Talk:Giovanni_Battista_Belluzzi,https://en.m.wikipedia.org/wiki/Giovanni_Battista_Belluzzi,https://en.m.wikipedia.org/wiki/Special:History/Giovanni_Battista_Belluzzi,https://en.m.wikipedia.org/wiki/Giovanni_Battista_Belluzzi?action=edit,https://en.m.wikipedia.org/wiki/Talk:Giovanni_Battista_Belluzzi
standard,Michele Sanmicheli,Michele Sanmicheli,Q459937,2817486,en,ltr,936032599,9c5149f0-b30a-11eb-9f90-a13498d85cec,2020-01-16T08:12:07Z,,,"Michele Sanmicheli (1484–1559), was a Venetian architect and urban planner of Mannerist-style, among the greatest of his era. A tireless worker, he was in charge of designing buildings and religious buildings of great value.","<p><b>Michele Sanmicheli</b> (1484–1559), was a Venetian architect and urban planner of Mannerist-style, among the greatest of his era. A tireless worker, he was in charge of designing buildings and religious buildings of great value.</p>",0,,Michele_Sanmicheli,Michele Sanmicheli,Michele Sanmicheli,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Busto_di_Michele_Sanmicheli.jpg/160px-Busto_di_Michele_Sanmicheli.jpg,160.0,320.0,https://upload.wikimedia.org/wikipedia/commons/3/3e/Busto_di_Michele_Sanmicheli.jpg,800.0,1600.0,https://en.wikipedia.org/wiki/Michele_Sanmicheli,https://en.wikipedia.org/wiki/Michele_Sanmicheli?action=history,https://en.wikipedia.org/wiki/Michele_Sanmicheli?action=edit,https://en.wikipedia.org/wiki/Talk:Michele_Sanmicheli,https://en.m.wikipedia.org/wiki/Michele_Sanmicheli,https://en.m.wikipedia.org/wiki/Special:History/Michele_Sanmicheli,https://en.m.wikipedia.org/wiki/Michele_Sanmicheli?action=edit,https://en.m.wikipedia.org/wiki/Talk:Michele_Sanmicheli
standard,Paolo Veronese,Paolo Veronese,Q9440,236906,en,ltr,1006315662,58d1c6f0-b1fc-11eb-b9c9-e39029e11120,2021-02-12T06:13:18Z,Italian Renaissance painter,local,"Paolo Caliari, known as Paolo Veronese, was an Italian Renaissance painter based in Venice, known for extremely large history paintings of religion and mythology, such as The Wedding at Cana (1563) and The Feast in the House of Levi (1573). Included with Titian, a generation older, and Tintoretto, a decade senior, Veronese is one of the ""great trio that dominated Venetian painting of the cinquecento"" and the Late Renaissance in the 16th century. Known as a supreme colorist, and after an early period with Mannerism, Paolo Veronese developed a naturalist style of painting, influenced by Titian.","<p><b>Paolo Caliari</b>, known as <b>Paolo Veronese</b>, was an Italian Renaissance painter based in Venice, known for extremely large history paintings of religion and mythology, such as <i>The Wedding at Cana</i> (1563) and <i>The Feast in the House of Levi</i> (1573). Included with Titian, a generation older, and Tintoretto, a decade senior, Veronese is one of the ""great trio that dominated Venetian painting of the <i>cinquecento</i>"" and the Late Renaissance in the 16th century. Known as a supreme colorist, and after an early period with Mannerism, Paolo Veronese developed a naturalist style of painting, influenced by Titian.</p>",0,,Paolo_Veronese,Paolo Veronese,Paolo Veronese,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Paolo_Veronese%2C_avtoportret.jpg/254px-Paolo_Veronese%2C_avtoportret.jpg,254.0,320.0,https://upload.wikimedia.org/wikipedia/commons/c/c8/Paolo_Veronese%2C_avtoportret.jpg,751.0,944.0,https://en.wikipedia.org/wiki/Paolo_Veronese,https://en.wikipedia.org/wiki/Paolo_Veronese?action=history,https://en.wikipedia.org/wiki/Paolo_Veronese?action=edit,https://en.wikipedia.org/wiki/Talk:Paolo_Veronese,https://en.m.wikipedia.org/wiki/Paolo_Veronese,https://en.m.wikipedia.org/wiki/Special:History/Paolo_Veronese,https://en.m.wikipedia.org/wiki/Paolo_Veronese?action=edit,https://en.m.wikipedia.org/wiki/Talk:Paolo_Veronese
